"","ID1","ID2","TIETYPE","SEX1","SEX2","AGE1","AGE2","STUDYNUM"
"23224","98_5","11347_5","social","female","male",38,24,5
"23225","98_5","11348_5","social","female","female",39,14,5
"23226","98_5","11349_5","unknown","female","male",39,20,5
"23227","98_5","11350_5","social","female","male",39,18,5
"23228","98_5","11351_5","social","female","male",39,20,5
"23229","98_5","11352_5","social","female","female",39,15,5
"23230","98_5","11353_5","social","female","male",39,1,5
"23231","99_5","11354_5","social","male","female",42,44,5
"23232","99_5","11355_5","social","male","female",42,16,5
"23233","99_5","11356_5","sexual","male","female",42,36,5
"23234","99_5","11357_5","social","male","female",43,45,5
"23235","99_5","11358_5","social","male","female",43,31,5
"23236","99_5","11359_5","social","male","male",43,34,5
"23237","99_5","11360_5","social","male","male",43,40,5
"23238","99_5","11361_5","unknown","male","female",44,46,5
"23239","99_5","11362_5","unknown","male","female",44,53,5
"23240","99_5","11363_5","sexual","male","female",44,35,5
"23241","99_5","11364_5","social","male","female",44,35,5
"23242","99_5","11365_5","unknown","male","female",44,46,5
"23243","99_5","11366_5","unknown","male","female",44,28,5
"23244","99_5","11367_5","unknown","male","female",44,18,5
"23245","99_5","11368_5","unknown","male","male",44,76,5
"23246","99_5","11369_5","social","male","male",44,37,5
"23247","99_5","11370_5","social","male","female",44,38,5
"23248","99_5","11371_5","sexual","male","female",44,36,5
"23249","100_5","11372_5","social","male","female",39,59,5
"23250","100_5","11373_5","social","male","male",39,45,5
"23251","100_5","11374_5","social","male","male",39,50,5
"23252","100_5","11375_5","social","male","female",39,25,5
"23253","100_5","11376_5","social","male","female",39,59,5
"23254","100_5","11377_5","social","male","female",42,61,5
"23255","100_5","11378_5","unknown","male","male",42,66,5
"23256","101_5","11379_5","social","male","female",42,16,5
"23257","101_5","11380_5","social","male","male",42,15,5
"23258","101_5","11381_5","social","male","female",42,43,5
"23259","101_5","11381_5","sexual","male","female",42,43,5
"23260","101_5","11382_5","social","male","female",43,45,5
"23261","101_5","11383_5","social","male","male",43,37,5
"23262","101_5","11384_5","social","male","female",43,57,5
"23263","101_5","11385_5","social","male","female",43,34,5
"23264","102_5","11386_5","social","female","male",47,49,5
"23265","102_5","11386_5","sexual","female","male",47,49,5
"23266","102_5","11387_5","social","female","male",47,51,5
"23267","102_5","11388_5","social","female","female",47,46,5
"23268","102_5","11389_5","social","female","female",47,46,5
"23269","102_5","11390_5","social","female","female",47,10,5
"23270","103_5","11391_5","social","male","male",36,43,5
"23271","103_5","11391_5","sexual","male","male",36,43,5
"23272","103_5","11392_5","social","male","male",36,45,5
"23273","103_5","11392_5","sexual","male","male",36,45,5
"23274","103_5","11393_5","social","male","male",36,39,5
"23275","103_5","11393_5","sexual","male","male",36,39,5
"23276","103_5","11394_5","social","male","male",36,25,5
"23277","103_5","11394_5","sexual","male","male",36,25,5
"23278","103_5","11395_5","social","male","male",36,34,5
"23279","103_5","11395_5","sexual","male","male",36,34,5
"23280","103_5","11396_5","social","male","male",36,19,5
"23281","103_5","11396_5","sexual","male","male",36,19,5
"23282","103_5","11397_5","social","male","male",36,38,5
"23283","103_5","11397_5","sexual","male","male",36,38,5
"23284","103_5","11398_5","social","male","male",36,27,5
"23285","103_5","11398_5","sexual","male","male",36,27,5
"23286","103_5","11399_5","social","male","male",36,34,5
"23287","103_5","11399_5","sexual","male","male",36,34,5
"23288","103_5","11400_5","unknown","male","male",37,42,5
"23289","103_5","11401_5","unknown","male","male",37,39,5
"23290","103_5","11402_5","social","male","male",37,24,5
"23291","103_5","11402_5","sexual","male","male",37,24,5
"23292","103_5","11403_5","social","male","male",37,35,5
"23293","103_5","11404_5","social","male","male",37,26,5
"23294","103_5","11405_5","social","male","male",38,30,5
"23295","103_5","11406_5","sexual","male","male",38,36,5
"23296","103_5","11407_5","unknown","male","male",38,30,5
"23297","103_5","11408_5","unknown","male","male",38,30,5
"23298","103_5","11409_5","sexual","male","male",38,30,5
"23299","103_5","11410_5","sexual","male","male",38,30,5
"23300","104_5","11411_5","social","female","female",40,25,5
"23301","104_5","11412_5","social","female","female",40,33,5
"23302","104_5","11413_5","social","female","male",40,44,5
"23303","104_5","11413_5","sexual","female","male",40,44,5
"23304","104_5","11414_5","social","female","male",40,3,5
"23305","104_5","11415_5","social","female","male",41,44,5
"23306","104_5","11415_5","sexual","female","male",41,44,5
"23307","104_5","11416_5","social","female","unknown",41,4,5
"23308","104_5","11417_5","social","female","female",41,32,5
"23309","104_5","11418_5","social","female","female",41,6,5
"23310","104_5","11419_5","social","female","female",41,1,5
"23311","104_5","11420_5","social","female","male",42,44,5
"23312","104_5","11420_5","sexual","female","male",42,44,5
"23313","104_5","11421_5","social","female","male",42,5,5
"23314","105_5","11422_5","unknown","female","unknown",33,-9,5
"23315","105_5","11423_5","social","female","female",34,34,5
"23316","105_5","11423_5","sexual","female","female",34,34,5
"23317","105_5","11424_5","social","female","female",34,5,5
"23318","105_5","11425_5","social","female","female",34,1,5
"23319","105_5","11426_5","social","female","female",34,32,5
"23320","105_5","11427_5","social","female","female",34,29,5
"23321","105_5","11427_5","sexual","female","female",34,29,5
"23322","105_5","11428_5","social","female","female",34,30,5
"23323","105_5","11429_5","social","female","female",34,33,5
"23324","105_5","11430_5","social","female","female",35,6,5
"23325","105_5","11431_5","social","female","female",35,2,5
"23326","105_5","11432_5","social","female","female",35,32,5
"23327","106_5","11433_5","sexual","female","male",33,37,5
"23328","106_5","11434_5","unknown","female","male",33,14,5
"23329","106_5","11435_5","social","female","female",33,4,5
"23330","106_5","11436_5","unknown","female","female",33,53,5
"23331","106_5","11437_5","unknown","female","male",33,62,5
"23332","106_5","11438_5","social","female","female",33,35,5
"23333","106_5","11439_5","social","female","female",33,33,5
"23334","107_5","11440_5","sexual","male","female",44,25,5
"23335","107_5","11441_5","sexual","male","female",44,25,5
"23336","107_5","11442_5","sexual","male","female",44,16,5
"23337","107_5","11443_5","sexual","male","female",44,23,5
"23338","107_5","11444_5","sexual","male","female",44,44,5
"23339","107_5","11445_5","unknown","male","unknown",45,-9,5
"23340","107_5","11446_5","unknown","male","female",46,22,5
"23341","107_5","11447_5","unknown","male","male",46,45,5
"23342","107_5","11448_5","unknown","male","male",46,46,5
"23343","107_5","11449_5","social","male","male",46,33,5
"23344","108_5","11450_5","sexual","male","male",36,36,5
"23345","108_5","11451_5","social","male","male",36,36,5
"23346","108_5","11451_5","sexual","male","male",36,36,5
"23347","108_5","11452_5","social","male","male",36,35,5
"23348","108_5","11453_5","unknown","male","female",36,37,5
"23349","109_5","11454_5","social","female","female",34,38,5
"23350","109_5","11455_5","social","female","female",35,45,5
"23351","109_5","11456_5","social","female","male",35,90,5
"23352","109_5","11457_5","sexual","female","female",35,39,5
"23353","109_5","11458_5","social","female","female",35,34,5
"23354","109_5","11459_5","social","female","female",35,18,5
"23355","109_5","11460_5","social","female","female",36,40,5
"23356","109_5","11461_5","social","female","female",36,40,5
"23357","109_5","11462_5","social","female","female",36,33,5
"23358","110_5","11463_5","social","female","male",45,34,5
"23359","110_5","11464_5","social","female","male",45,44,5
"23360","110_5","11465_5","social","female","female",45,83,5
"23361","110_5","11466_5","social","female","female",45,50,5
"23362","110_5","11467_5","sexual","female","male",45,40,5
"23363","110_5","11468_5","sexual","female","male",45,40,5
"23364","110_5","11469_5","social","female","female",46,50,5
"23365","110_5","11470_5","social","female","male",46,30,5
"23366","110_5","11471_5","social","female","male",46,20,5
"23367","110_5","11472_5","social","female","male",46,46,5
"23368","110_5","11473_5","social","female","male",47,37,5
"23369","110_5","11474_5","social","female","female",47,52,5
"23370","110_5","11475_5","social","female","female",47,52,5
"23371","110_5","11476_5","social","female","male",47,23,5
"23372","110_5","11477_5","social","female","male",47,30,5
"23373","110_5","11478_5","social","female","male",47,45,5
"23374","110_5","11479_5","social","female","male",47,49,5
"23375","110_5","11479_5","sexual","female","male",47,49,5
"23376","110_5","11480_5","social","female","male",47,40,5
"23377","111_5","11481_5","social","female","male",41,43,5
"23378","111_5","11481_5","sexual","female","male",41,43,5
"23379","111_5","11482_5","social","female","male",44,47,5
"23380","111_5","11482_5","sexual","female","male",44,47,5
"23381","111_5","11483_5","social","female","female",44,59,5
"23382","111_5","11484_5","social","female","female",44,20,5
"23383","111_5","11485_5","social","female","male",44,42,5
"23384","112_5","11486_5","social","male","female",46,86,5
"23385","112_5","11487_5","social","male","female",46,51,5
"23386","112_5","11488_5","unknown","male","female",47,50,5
"23387","112_5","11489_5","unknown","male","female",47,86,5
"23388","112_5","11490_5","unknown","male","female",48,60,5
"23389","112_5","11491_5","unknown","male","female",48,86,5
"23390","112_5","11492_5","social","male","female",48,65,5
"23391","112_5","11493_5","social","male","female",48,88,5
"23392","113_5","11494_5","social","female","male",38,38,5
"23393","113_5","11495_5","social","female","male",38,38,5
"23394","113_5","11496_5","social","female","male",38,42,5
"23395","113_5","11497_5","social","female","male",38,42,5
"23396","113_5","11497_5","sexual","female","male",38,42,5
"23397","114_5","11498_5","social","female","male",34,71,5
"23398","114_5","11499_5","social","female","female",34,64,5
"23399","114_5","11500_5","social","female","female",34,32,5
"23400","114_5","11501_5","social","female","male",34,27,5
"23401","114_5","11502_5","social","female","male",34,6,5
"23402","114_5","11503_5","social","female","male",34,4,5
"23403","114_5","11504_5","social","female","female",34,2,5
"23404","114_5","11505_5","social","female","male",34,43,5
"23405","114_5","11505_5","sexual","female","male",34,43,5
"23406","114_5","11506_5","social","female","male",34,33,5
"23407","114_5","11507_5","social","female","male",34,71,5
"23408","114_5","11508_5","social","female","female",34,65,5
"23409","114_5","11509_5","social","female","male",34,7,5
"23410","114_5","11510_5","social","female","male",34,5,5
"23411","114_5","11511_5","social","female","female",34,3,5
"23412","114_5","11512_5","social","female","male",34,27,5
"23413","114_5","11513_5","social","female","male",34,30,5
"23414","114_5","11513_5","sexual","female","male",34,30,5
"23415","114_5","11514_5","social","female","female",35,65,5
"23416","114_5","11515_5","social","female","male",35,75,5
"23417","114_5","11516_5","social","female","male",35,8,5
"23418","114_5","11517_5","social","female","male",35,6,5
"23419","114_5","11518_5","social","female","female",35,3,5
"23420","114_5","11519_5","social","female","male",35,33,5
"23421","114_5","11520_5","unknown","female","male",35,42,5
"23422","114_5","11521_5","unknown","female","male",35,36,5
"23423","114_5","11522_5","social","female","female",36,65,5
"23424","114_5","11523_5","social","female","male",36,74,5
"23425","114_5","11524_5","social","female","male",36,9,5
"23426","114_5","11525_5","social","female","male",36,6,5
"23427","114_5","11526_5","social","female","female",36,4,5
"23428","114_5","11527_5","social","female","male",36,34,5
"23429","114_5","11528_5","social","female","male",36,28,5
"23430","115_5","11529_5","social","male","male",28,26,5
"23431","115_5","11530_5","social","male","male",28,28,5
"23432","115_5","11530_5","sexual","male","male",28,28,5
"23433","115_5","11531_5","social","male","male",28,31,5
"23434","115_5","11531_5","sexual","male","male",28,31,5
"23435","115_5","11532_5","social","male","male",28,27,5
